year,exporter_name,exporter_group,importer_name,importer_group,v,q
2013,Belgium,European Union,Russian Federation,Rest of World,22908.0,20.0
2013,Belgium,European Union,Spain,European Union,38277.0,38.058
2013,Belgium,European Union,Sudan,Rest of Africa,1626800.0,2034.0
2013,Belgium,European Union,Sweden,European Union,59366.0,31.54
2013,Belgium,European Union,Sweden,European Union,31079.0,28.403
2013,Belgium,European Union,Switzerland,Rest of World,2523.0,1.8
2013,Belgium,European Union,Switzerland,Rest of World,15279.0,7.381
2013,Belgium,European Union,United Kingdom,Rest of World,83948.0,55.96
2013,Belgium,European Union,United Kingdom,Rest of World,6794461.0,6096.257
2013,Belgium,European Union,United Rep. of Tanzania,Rest of Africa,7.0,0.017
2013,Belgium,European Union,USA,USA,3327.0,0.005
2013,Bolivia (Plurinational State of),Rest of World,Argentina,Argentina,8809.0,20.018
2013,Bolivia (Plurinational State of),Rest of World,Argentina,Argentina,1228063.0,2799.744
2013,Bolivia (Plurinational State of),Rest of World,Brazil,Brazil,21144635.0,52990.146
2013,Bolivia (Plurinational State of),Rest of World,Chile,Rest of World,5112755.0,15106.895
2013,Bolivia (Plurinational State of),Rest of World,Colombia,Rest of World,117324535.0,183802.758
2013,Bolivia (Plurinational State of),Rest of World,Costa Rica,Central America & Caribbean,65.0,0.002
2013,Bolivia (Plurinational State of),Rest of World,Ecuador,Rest of World,41500749.0,83763.8
2013,Bolivia (Plurinational State of),Rest of World,Italy,European Union,24965707.0,38565.435
2013,Bolivia (Plurinational State of),Rest of World,Malaysia,Other ASEAN,3054388.0,5179.25
2013,Bolivia (Plurinational State of),Rest of World,Malaysia,Other ASEAN,4461928.0,9380.584
2013,Bolivia (Plurinational State of),Rest of World,"Other Asia, nes",Rest of World,2151642.0,4637.77
2013,Bolivia (Plurinational State of),Rest of World,Paraguay,Paraguay,8258860.000000001,17461.237
2013,Bolivia (Plurinational State of),Rest of World,Peru,Rest of World,95886428.0,277598.029
2013,Bolivia (Plurinational State of),Rest of World,Portugal,European Union,13124277.0,18404.328
2013,Bolivia (Plurinational State of),Rest of World,Viet Nam,Other ASEAN,283881.0,600.0
2013,Bolivia (Plurinational State of),Rest of World,Spain,European Union,39489548.0,64510.596
2013,Bolivia (Plurinational State of),Rest of World,Thailand,Thailand,113264.0,250.0
2013,Bolivia (Plurinational State of),Rest of World,Egypt,Egypt,1943013.0,4571.8
2013,Bolivia (Plurinational State of),Rest of World,USA,USA,11412600.0,19995.722
2013,Bolivia (Plurinational State of),Rest of World,Venezuela,Rest of World,2256000.0,6000.0
2013,Bosnia Herzegovina,Rest of World,Croatia,European Union,89591.0,151.84
2013,Bosnia Herzegovina,Rest of World,Serbia,Rest of World,61161.0,96.0
2013,Botswana,Rest of Africa,South Africa,Rest of Africa,7.0,
2013,Botswana,Rest of Africa,Zambia,Rest of Africa,15.0,0.016
2013,Brazil,Brazil,Algeria,Rest of Africa,17875.0,20.01
2013,Brazil,Brazil,Angola,Rest of Africa,49248.0,21.0
2013,Brazil,Brazil,Angola,Rest of Africa,1823.0,0.68
2013,Brazil,Brazil,Azerbaijan,Rest of World,1690836.0,5636.12
2013,Brazil,Brazil,Argentina,Argentina,81154.0,30.55
2013,Brazil,Brazil,Argentina,Argentina,650340.0,818.003
2013,Brazil,Brazil,Austria,European Union,20431.0,26.99
2013,Brazil,Brazil,Bangladesh,Rest of World,20985454.0,40619.624
2013,Brazil,Brazil,Bolivia (Plurinational State of),Rest of World,6356.0,3.657
2013,Brazil,Brazil,Bolivia (Plurinational State of),Rest of World,240.0,0.007
2013,Brazil,Brazil,Cameroon,Rest of Africa,26630.0,24.5
2013,Brazil,Brazil,Cabo Verde,Rest of Africa,289.0,0.276
2013,Brazil,Brazil,Chile,Rest of World,6138.0,2.6
2013,Brazil,Brazil,China,China,17266538983.0,32196326.527
2013,Brazil,Brazil,Colombia,Rest of World,432.0,0.12
2013,Brazil,Brazil,Dem. Rep. of the Congo,Rest of Africa,18455.0,15.393
2013,Brazil,Brazil,Croatia,European Union,47495.0,73.56
2013,Brazil,Brazil,Cuba,Central America & Caribbean,107496.0,24.0
2013,Brazil,Brazil,Czechia,European Union,15960.0,32.0
2013,Brazil,Brazil,Ecuador,Rest of World,153.0,0.017
2013,Brazil,Brazil,Equatorial Guinea,Rest of Africa,1786.0,0.481
2013,Brazil,Brazil,Finland,European Union,20886324.0,39136.154
2013,Brazil,Brazil,France,European Union,5900.0,0.2
2013,Brazil,Brazil,France,European Union,79618823.0,122637.128
2013,Brazil,Brazil,Germany,European Union,96.0,0.027
2013,Brazil,Brazil,Germany,European Union,237499742.0,420659.419
2013,Brazil,Brazil,Guyana,Rest of World,585059.0,902.6
2013,Brazil,Brazil,"China, Hong Kong SAR",Rest of World,4749510.0,8699.28
2013,Brazil,Brazil,Indonesia,Other ASEAN,124503.0,498.09
2013,Brazil,Brazil,Iran,Middle East,40420999.0,64969.3
2013,Brazil,Brazil,Iran,Middle East,72669197.0,131325.456
2013,Brazil,Brazil,Ireland,European Union,214807.0,750.0
2013,Brazil,Brazil,Ireland,European Union,4745407.0,7525.2
2013,Brazil,Brazil,Israel,Middle East,7747789.0,15100.0
2013,Brazil,Brazil,Italy,European Union,180499726.0,342871.294
2013,Brazil,Brazil,Japan,Japan,348846496.0,631415.553
2013,Brazil,Brazil,Rep. of Korea,Rest of World,205903875.0,381431.483
2013,Brazil,Brazil,Kuwait,Middle East,116.0,0.007
2013,Brazil,Brazil,Malaysia,Other ASEAN,48322403.0,82541.168
2013,Brazil,Brazil,Malaysia,Other ASEAN,52917935.0,85863.231
2013,Brazil,Brazil,Mexico,Mexico,151550223.0,280932.598
2013,Brazil,Brazil,"Other Asia, nes",Rest of World,525551140.0,678871.86
2013,Brazil,Brazil,Mozambique,Rest of Africa,180214.0,80.34
2013,Brazil,Brazil,Netherlands,European Union,153.0,0.077
2013,Brazil,Brazil,Netherlands,European Union,839980066.0,1580413.483
2013,Brazil,Brazil,Nigeria,Rest of Africa,32700.000000000004,10.0
2013,Brazil,Brazil,Norway,Rest of World,178449072.0,319048.288
2013,Brazil,Brazil,Paraguay,Paraguay,2563743.0,2379.7
2013,Brazil,Brazil,Paraguay,Paraguay,16062.000000000002,29.278
2013,Brazil,Brazil,Philippines,Other ASEAN,94924.0,103.661
2013,Brazil,Brazil,Poland,European Union,35.0,0.025
2013,Brazil,Brazil,Poland,European Union,439.0,0.225
2013,Brazil,Brazil,Portugal,European Union,187877809.0,296470.865
2013,Brazil,Brazil,Romania,European Union,41631683.0,73258.403
2013,Brazil,Brazil,Saudi Arabia,Middle East,221374535.0,398619.988
2013,Brazil,Brazil,India,Rest of World,21.0,0.017
2013,Brazil,Brazil,India,Rest of World,543440.0,500.0
2013,Brazil,Brazil,Singapore,Other ASEAN,15.0,0.002
2013,Brazil,Brazil,Singapore,Other ASEAN,12028514.0,19827.824
2013,Brazil,Brazil,Slovakia,European Union,222420.0,325.322
2013,Brazil,Brazil,Slovakia,European Union,3007389.0,4846.2
2013,Brazil,Brazil,Viet Nam,Other ASEAN,309793706.0,571103.883
2013,Brazil,Brazil,Slovenia,European Union,169001.0,260.992
2013,Brazil,Brazil,South Africa,Rest of Africa,41.0,0.031
2013,Brazil,Brazil,Spain,European Union,1034528041.0,1953372.187
2013,Brazil,Brazil,Switzerland,Rest of World,691881.0,209.26
2013,Brazil,Brazil,Thailand,Thailand,606594055.0,1088168.69
2013,Brazil,Brazil,United Arab Emirates,Middle East,15150789.0,26784.001
2013,Brazil,Brazil,TÃ¼rkiye,Rest of World,69566374.0,125151.421
2013,Brazil,Brazil,Turks and Caicos Isds,Rest of World,3166988.0,6205.037
2013,Brazil,Brazil,United Kingdom,Rest of World,5970505.0,7066.392
2013,Brazil,Brazil,United Kingdom,Rest of World,253774567.0,460596.376
2013,Brazil,Brazil,USA,USA,244.0,0.121
2013,Brazil,Brazil,USA,USA,179770585.0,324522.716
2013,Brazil,Brazil,Uruguay,Rest of World,98434.0,77.78
2013,Brazil,Brazil,Venezuela,Rest of World,1396781.0,828.0
2013,Brazil,Brazil,Venezuela,Rest of World,11558200.0,20000.0
2013,Bulgaria,European Union,Austria,European Union,11340.0,21.66
2013,Bulgaria,European Union,Bosnia Herzegovina,Rest of World,3585.0,4.0
2013,Bulgaria,European Union,Denmark,European Union,24255.0,22.871
2013,Bulgaria,European Union,Greece,European Union,6338.0,24.6
2013,Bulgaria,European Union,Greece,European Union,54641.0,19.0
2013,Bulgaria,European Union,Romania,European Union,214029.0,408.222
2013,Bulgaria,European Union,United Kingdom,Rest of World,3142.0,1.024
2013,Myanmar,Other ASEAN,China,China,2654974.0,3085.047
2013,Myanmar,Other ASEAN,China,China,895263.0,1498.77
2013,Myanmar,Other ASEAN,Finland,European Union,2711.0,0.87
2013,Myanmar,Other ASEAN,Indonesia,Other ASEAN,44650.0,82.278
2013,Myanmar,Other ASEAN,Japan,Japan,6750.0,7.843
2013,Myanmar,Other ASEAN,Jordan,Middle East,4362.0,2.0
2013,Myanmar,Other ASEAN,Rep. of Korea,Rest of World,11.0,0.017
2013,Myanmar,Other ASEAN,Malaysia,Other ASEAN,14928.0,25.0
2013,Myanmar,Other ASEAN,New Zealand,Rest of World,1325.0,2.003
2013,Myanmar,Other ASEAN,India,Rest of World,24481.0,28.446
2013,Myanmar,Other ASEAN,India,Rest of World,24631.0,41.235
2013,Myanmar,Other ASEAN,Singapore,Other ASEAN,28600.0,33.233
2013,Myanmar,Other ASEAN,Singapore,Other ASEAN,248.0,0.13
2013,Myanmar,Other ASEAN,Thailand,Thailand,60072.0,158.879
2013,Belarus,Rest of World,Russian Federation,Rest of World,70800.0,28.0
2013,Cambodia,Other ASEAN,Japan,Japan,84959.0,112.007
2013,Cambodia,Other ASEAN,Rep. of Korea,Rest of World,32600.0,40.0
2013,Cambodia,Other ASEAN,Viet Nam,Other ASEAN,4728280.0,6937.0
2013,Cambodia,Other ASEAN,Thailand,Thailand,6738149.0,13964.269
2013,Cameroon,Rest of Africa,Thailand,Thailand,16.0,0.026
2013,Canada,Canada,Algeria,Rest of Africa,49465.0,79.313
2013,Canada,Canada,Argentina,Argentina,41280.0,5.27
2013,Canada,Canada,Australia,Rest of World,37480.0,40.0
2013,Canada,Canada,Austria,European Union,150920.0,73.792
2013,Canada,Canada,Austria,European Union,9900.0,7.366
2013,Canada,Canada,Bangladesh,Rest of World,26910364.0,52500.0
2013,Canada,Canada,Belgium,European Union,64280997.0,117067.66
2013,Canada,Canada,Brunei Darussalam,Other ASEAN,107667.0,90.6
2013,Canada,Canada,Brunei Darussalam,Other ASEAN,438956.0,476.477
2013,Canada,Canada,Bulgaria,European Union,19119.0,20.093
2013,Canada,Canada,Sri Lanka,Rest of World,1214.0,1.876
2013,Canada,Canada,Chile,Rest of World,65901.0,9.342
2013,Canada,Canada,China,China,309313.0,582.681
2013,Canada,Canada,China,China,436547354.0,822059.165
2013,Canada,Canada,Costa Rica,Central America & Caribbean,645.0,0.032
2013,Canada,Canada,Cuba,Central America & Caribbean,435.0,0.365
2013,Canada,Canada,Cuba,Central America & Caribbean,261.0,0.219
2013,Canada,Canada,Czechia,European Union,19633.0,9.685
2013,Canada,Canada,Czechia,European Union,269465.0,456.948
2013,Canada,Canada,Denmark,European Union,90130.0,123.64
2013,Canada,Canada,Denmark,European Union,535995.0,696.218
2013,Canada,Canada,Estonia,European Union,17835.0,21.231
2013,Canada,Canada,Finland,European Union,1332987.0,1832.839
2013,Canada,Canada,France,European Union,2486.0,2.212
2013,Canada,Canada,France,European Union,58588024.0,109916.855
2013,Canada,Canada,French Polynesia,Rest of World,72.0,0.024
2013,Canada,Canada,French Polynesia,Rest of World,6368.0,1.31
2013,Canada,Canada,Germany,European Union,278598.0,149.682
2013,Canada,Canada,Germany,European Union,261626554.0,410524.775
2013,Canada,Canada,Ghana,Rest of Africa,18089.0,25.92
2013,Canada,Canada,Guyana,Rest of World,3486.0,4.151
2013,Canada,Canada,"China, Hong Kong SAR",Rest of World,208964.0,290.58
2013,Canada,Canada,"China, Hong Kong SAR",Rest of World,23135638.0,30405.658
2013,Canada,Canada,Indonesia,Other ASEAN,5806781.0,8829.474
2013,Canada,Canada,Indonesia,Other ASEAN,2443230.0,3796.6
2013,Canada,Canada,Ireland,European Union,3027640.0,5124.344
2013,Canada,Canada,Israel,Middle East,249000.0,293.1
2013,Canada,Canada,Israel,Middle East,1327376.0,1740.942
2013,Canada,Canada,Italy,European Union,61826622.0,119668.454
2013,Canada,Canada,Jamaica,Central America & Caribbean,398865.0,499.958
2013,Canada,Canada,Japan,Japan,3502767.0,975.255
2013,Canada,Canada,Japan,Japan,301900308.0,377289.938
2013,Canada,Canada,Rep. of Korea,Rest of World,17524723.0,18376.792
2013,Canada,Canada,Latvia,European Union,12577.0,26.074
2013,Canada,Canada,Lithuania,European Union,21114.0,19.976
2013,Canada,Canada,Lithuania,European Union,38994.0,40.56
2013,Canada,Canada,"China, Macao SAR",Rest of World,273828.0,506.226
2013,Canada,Canada,Malaysia,Other ASEAN,32467549.0,22326.157
2013,Canada,Canada,Malaysia,Other ASEAN,33178354.0,45958.998
2013,Canada,Canada,Mauritius,Rest of Africa,97176.0,101.85
2013,Canada,Canada,Mauritius,Rest of Africa,36640.0,63.08
2013,Canada,Canada,"Other Asia, nes",Rest of World,37195.0,84.0
2013,Canada,Canada,"Other Asia, nes",Rest of World,1653471.0,3708.922
2013,Canada,Canada,Rep. of Moldova,Rest of World,12.0,0.01
2013,Canada,Canada,Morocco,Rest of Africa,183526.0,218.28
2013,Canada,Canada,Morocco,Rest of Africa,37143.0,40.176
2013,Canada,Canada,Netherlands,European Union,27181.0,22.848
2013,Canada,Canada,Netherlands,European Union,198066217.0,397873.887
2013,Canada,Canada,New Zealand,Rest of World,841491.0,855.951
2013,Canada,Canada,Norway,Rest of World,50193609.0,89672.878
2013,Canada,Canada,Panama,Central America & Caribbean,20182.0,24.948
2013,Canada,Canada,Panama,Central America & Caribbean,63331.0,74.501
2013,Canada,Canada,Philippines,Other ASEAN,51718.0,125.55
2013,Canada,Canada,Philippines,Other ASEAN,6390712.0,8506.203
2013,Canada,Canada,Poland,European Union,700061.0,816.16
2013,Canada,Canada,Poland,European Union,457769.0,369.98
2013,Canada,Canada,Portugal,European Union,11297553.0,15607.286
2013,Canada,Canada,Romania,European Union,16.0,0.16
2013,Canada,Canada,Romania,European Union,20707.0,20.475
2013,Canada,Canada,Russian Federation,Rest of World,279454.0,180.725
2013,Canada,Canada,Russian Federation,Rest of World,21011.0,10.51
2013,Canada,Canada,Saudi Arabia,Middle East,1092306.0,1237.673
2013,Canada,Canada,Singapore,Other ASEAN,193650.0,408.526
2013,Canada,Canada,Singapore,Other ASEAN,11906232.0,14801.277
2013,Canada,Canada,Slovakia,European Union,23269.0,19.56
2013,Canada,Canada,Slovakia,European Union,113574.0,122.4
2013,Canada,Canada,Viet Nam,Other ASEAN,23450565.0,36097.496
2013,Canada,Canada,Slovenia,European Union,261.0,0.15
2013,Canada,Canada,Spain,European Union,43865819.0,73335.945
2013,Canada,Canada,Sudan,Rest of Africa,235200.0,294.0
2013,Canada,Canada,Suriname,Rest of World,62436.0,80.78
2013,Canada,Canada,Suriname,Rest of World,64245.99999999999,80.299
2013,Canada,Canada,Sweden,European Union,138799.0,162.0
2013,Canada,Canada,Switzerland,Rest of World,1650875.0,1954.401
2013,Canada,Canada,Thailand,Thailand,26320912.0,35414.373
2013,Canada,Canada,Trinidad and Tobago,Central America & Caribbean,11696.0,19.414
2013,Canada,Canada,Trinidad and Tobago,Central America & Caribbean,20741.0,24.486
2013,Canada,Canada,United Arab Emirates,Middle East,6769556.0,8495.128
2013,Canada,Canada,TÃ¼rkiye,Rest of World,21914165.0,35532.777
2013,Canada,Canada,Ukraine,Rest of World,1879661.0,1060.0
2013,Canada,Canada,Ukraine,Rest of World,98068.0,160.0
2013,Canada,Canada,North Macedonia,Rest of World,627.0,0.25
2013,Canada,Canada,Egypt,Egypt,64060763.0,121255.472
2013,Canada,Canada,United Kingdom,Rest of World,266900.0,282.35
2013,Canada,Canada,United Kingdom,Rest of World,21725938.0,28663.014
2013,Canada,Canada,USA,USA,20463868.0,15164.398
2013,Canada,Canada,USA,USA,313540537.0,566806.027
2013,Sri Lanka,Rest of World,Belgium,European Union,2.0,
2013,Sri Lanka,Rest of World,Myanmar,Other ASEAN,139561.0,233.641
2013,Sri Lanka,Rest of World,Canada,Canada,1092.0,0.15
2013,Sri Lanka,Rest of World,Denmark,European Union,1667.0,0.585
2013,Sri Lanka,Rest of World,France,European Union,835.0,0.3
2013,Sri Lanka,Rest of World,Germany,European Union,235.0,0.394
2013,Sri Lanka,Rest of World,Italy,European Union,4402.0,0.945
2013,Sri Lanka,Rest of World,Jordan,Middle East,9959.0,11.573
2013,Sri Lanka,Rest of World,Jordan,Middle East,4024.0,2.632
2013,Sri Lanka,Rest of World,Malaysia,Other ASEAN,70700.0,110.0
2013,Sri Lanka,Rest of World,Maldives,Rest of World,32.0,0.205
2013,Sri Lanka,Rest of World,"Other Asia, nes",Rest of World,100348.0,167.994
2013,Sri Lanka,Rest of World,Netherlands,European Union,68859.0,115.278
2013,Sri Lanka,Rest of World,Norway,Rest of World,1061.0,0.208
2013,Sri Lanka,Rest of World,Switzerland,Rest of World,1727.0,0.849
2013,Sri Lanka,Rest of World,USA,USA,29.0,0.034
2013,Sri Lanka,Rest of World,USA,USA,3286.0,0.708
2013,Chile,Rest of World,Argentina,Argentina,13264.0,2.05
2013,Chile,Rest of World,Belgium,European Union,10682.0,0.223
2013,Chile,Rest of World,Belgium,European Union,2866.0,2.494
2013,Chile,Rest of World,Canada,Canada,462949.0,374.985
2013,Chile,Rest of World,Canada,Canada,89.0,0.03
2013,Chile,Rest of World,China,China,3070.0,0.206
2013,Chile,Rest of World,Colombia,Rest of World,41895.0,63.0
2013,Chile,Rest of World,France,European Union,30065.0,5.611
2013,Chile,Rest of World,Germany,European Union,579.0,0.122
2013,Chile,Rest of World,Italy,European Union,135740.0,69.39
2013,Chile,Rest of World,Malaysia,Other ASEAN,687162.0,1130.09
2013,Chile,Rest of World,Mexico,Mexico,14719.0,2.746
2013,Chile,Rest of World,Netherlands,European Union,331775.0,108.847
2013,Chile,Rest of World,Netherlands,European Union,1016.0,1.27
2013,Chile,Rest of World,USA,USA,13127354.0,4191.387
2013,Chile,Rest of World,USA,USA,2705.0,1.803
2013,China,China,Algeria,Rest of Africa,2673.0,1.5
2013,China,China,Algeria,Rest of Africa,47269.0,36.849
2013,China,China,Angola,Rest of Africa,37052.0,37.3
2013,China,China,Australia,Rest of World,6576.0,5.0
2013,China,China,Australia,Rest of World,1939427.0,1741.118
2013,China,China,Austria,European Union,114895.0,76.556
2013,China,China,Bangladesh,Rest of World,1978.0,1.5
2013,China,China,Armenia,Rest of World,1042.0,0.4
2013,China,China,Belgium,European Union,4526578.0,4282.322
2013,China,China,Bolivia (Plurinational State of),Rest of World,623.0,0.21
2013,China,China,Bosnia Herzegovina,Rest of World,1033.0,0.426
2013,China,China,Brunei Darussalam,Other ASEAN,1398.0,1.17
2013,China,China,Bulgaria,European Union,6451.0,3.15
2013,China,China,Myanmar,Other ASEAN,12590.0,11.527
2013,China,China,Myanmar,Other ASEAN,23520.0,36.343
2013,China,China,Belarus,Rest of World,900.0,2.18
2013,China,China,Cambodia,Other ASEAN,419.0,1.1
2013,China,China,Canada,Canada,33942.0,18.781
2013,China,China,Canada,Canada,5459515.0,4180.881
2013,China,China,Sri Lanka,Rest of World,125.0,0.193
2013,China,China,Chad,Rest of Africa,17601.0,6.05
2013,China,China,Chile,Rest of World,9587.0,5.842
